recv_wall_ns,send_wall_ns,delay_ms,sim_s,seq,veh,edge,x,y,speed,bytes
1761732233686594000,1761732233685726000,0.868,132.000,1464,veh35,-215210696#1,2819.340,1078.580,11.990,1753
1761732233686594000,1761732233685976000,0.618,132.000,1465,veh5,1212211114#4,1033.690,1018.090,23.100,1753
1761732233686594000,1761732233686274000,0.320,132.000,1466,veh6,215198331#1,2867.500,1103.210,13.010,1753
1761732233686594000,1761732233686520000,0.074,132.000,1467,veh7,157809648,1967.360,1316.520,8.320,1753
1761732233706927000,1761732233701098000,5.829,133.000,1468,veh1,-117034759#1,1348.030,1442.020,14.270,1776
1761732233706927000,1761732233701354000,5.573,133.000,1469,veh10,1120726074#0,973.920,709.420,13.700,1776
1761732233706927000,1761732233701606000,5.321,133.000,1470,veh11,163910840#0,1661.000,1380.110,15.450,1776
1761732233706927000,1761732233701858000,5.069,133.000,1471,veh14,:cluster_5436617767_7690529907_2,2030.170,1291.880,3.850,1776
1761732233706927000,1761732233702109000,4.818,133.000,1472,veh15,-215087578#1,2559.390,1040.420,11.300,1776
1761732233706927000,1761732233702374000,4.553,133.000,1473,veh17,-215087578#0,2550.700,1113.440,14.840,1776
1761732233706927000,1761732233702625000,4.302,133.000,1474,veh18,823402789,777.130,1076.320,22.250,1776
1761732233706927000,1761732233702873000,4.054,133.000,1475,veh2,:3602298759_3,1323.920,1396.660,12.660,1776
1761732233706927000,1761732233703119000,3.808,133.000,1476,veh20,-215198289#2,1122.470,1446.580,9.730,1776
1761732233706927000,1761732233703445000,3.482,133.000,1477,veh23,823695811#5,2617.800,1221.920,30.300,1776
1761732233706927000,1761732233703681000,3.246,133.000,1478,veh25,823695811#7,2480.340,1218.050,26.250,1776
1761732233706927000,1761732233703902000,3.025,133.000,1479,veh27,-205594896#3,2879.680,826.170,12.450,1776
1761732233706927000,1761732233704158000,2.769,133.000,1480,veh28,117032963#1-AddedOnRampEdge,1638.400,1333.290,9.030,1776
1761732233706927000,1761732233704421000,2.506,133.000,1481,veh29,-1120726074#1,966.430,622.220,12.670,1776
1761732233706927000,1761732233704693000,2.234,133.000,1482,veh3,1234679486#1,1881.580,772.180,11.300,1776
1761732233706927000,1761732233704911000,2.016,133.000,1483,veh30,215198289#0,1342.400,1388.820,9.040,1776
1761732233706927000,1761732233705125000,1.802,133.000,1484,veh31,:2246072703_3,1366.230,1388.540,7.490,1776
1761732233706927000,1761732233705377000,1.550,133.000,1485,veh32,:7690525275_2,2711.790,1219.200,5.590,1776
1761732233706927000,1761732233705602000,1.325,133.000,1486,veh33,823695811#1,2907.600,1215.330,18.300,1776
1761732233706927000,1761732233705815000,1.112,133.000,1487,veh34,736935159,673.400,1330.390,13.540,1776
1761732233706927000,1761732233706028000,0.899,133.000,1488,veh35,-215210696#1,2828.500,1074.970,9.850,1776
1761732233706927000,1761732233706244000,0.683,133.000,1489,veh5,1212211114#4,1010.780,1018.680,22.900,1776
1761732233706927000,1761732233706565000,0.362,133.000,1490,veh6,:cluster_11521251390_11810997849_5,2859.750,1092.740,13.020,1776
1761732233706927000,1761732233706836000,0.091,133.000,1491,veh7,157809648,1976.270,1312.820,9.670,1776
1761732233728249000,1761732233721470000,6.779,134.000,1492,veh1,-117034759#1,1338.580,1444.510,9.770,1732
1761732233728249000,1761732233721759000,6.490,134.000,1493,veh10,1120726074#0,970.710,696.050,13.750,1732
1761732233728249000,1761732233722069000,6.180,134.000,1494,veh11,163910840#0,1649.930,1381.600,11.220,1732
1761732233728249000,1761732233722327000,5.922,134.000,1495,veh14,750322898#1,2035.210,1293.250,5.260,1732
1761732233728249000,1761732233722565000,5.684,134.000,1496,veh15,-215087578#1,2558.060,1051.180,10.840,1732
1761732233728249000,1761732233722837000,5.412,134.000,1497,veh17,-215087578#0,2550.500,1128.340,14.900,1732
1761732233728249000,1761732233723306000,4.943,134.000,1498,veh18,823402789,796.630,1065.030,22.530,1732
1761732233728249000,1761732233723689000,4.560,134.000,1499,veh2,:3602298759_3,1336.070,1393.670,12.520,1732
1761732233728249000,1761732233723944000,4.305,134.000,1500,veh20,-215198289#2,1133.610,1443.810,11.480,1732
1761732233728249000,1761732233724192000,4.057,134.000,1501,veh23,823695811#6,2587.170,1217.970,30.870,1732
1761732233728249000,1761732233724509000,3.740,134.000,1502,veh25,823695811#7,2454.260,1223.170,26.580,1732
1761732233728249000,1761732233724790000,3.459,134.000,1503,veh27,-205594896#3,2869.480,831.760,11.680,1732
1761732233728249000,1761732233725022000,3.227,134.000,1504,veh28,117032963#1-AddedOnRampEdge,1634.160,1340.680,8.490,1732
1761732233728249000,1761732233725259000,2.990,134.000,1505,veh29,-1120726074#1,962.970,634.670,12.940,1732
1761732233728249000,1761732233725524000,2.725,134.000,1506,veh3,1234679486#1,1894.920,772.340,13.350,1732
1761732233728249000,1761732233725774000,2.475,134.000,1507,veh30,:3602298759_1,1331.530,1391.490,11.190,1732
1761732233728249000,1761732233726022000,2.227,134.000,1508,veh31,-215198312#0,1368.830,1394.380,6.510,1732
1761732233728249000,1761732233726297000,1.952,134.000,1509,veh32,823695811#4,2706.440,1221.010,5.800,1732
1761732233728249000,1761732233726591000,1.658,134.000,1510,veh33,823695811#1,2887.930,1216.170,19.690,1732
1761732233728249000,1761732233726873000,1.376,134.000,1511,veh34,736935159,666.850,1320.030,12.250,1732
1761732233728249000,1761732233727211000,1.038,134.000,1512,veh35,-215210696#1,2833.500,1073.000,5.370,1732
1761732233728249000,1761732233727501000,0.748,134.000,1513,veh5,1212211114#4,987.400,1019.290,23.360,1732
1761732233728249000,1761732233727821000,0.428,134.000,1514,veh6,215198331#3,2851.470,1081.360,14.070,1732
1761732233728249000,1761732233728127000,0.122,134.000,1515,veh7,157809648,1987.280,1309.510,11.500,1732
1761732233747830000,1761732233741735000,6.095,135.000,1516,veh1,:3602298868_0,1332.680,1442.730,6.640,1829
1761732233747830000,1761732233741970000,5.860,135.000,1517,veh10,:3965355311_4,970.620,686.770,9.550,1829
1761732233747830000,1761732233742198000,5.632,135.000,1518,veh11,163910840#0,1642.720,1381.320,7.230,1829
1761732233747830000,1761732233742471000,5.359,135.000,1519,veh14,750322898#1,2041.600,1291.270,6.690,1829
1761732233747830000,1761732233742722000,5.108,135.000,1520,veh15,-215087578#1,2556.450,1062.780,11.710,1829
1761732233747830000,1761732233742982000,4.848,135.000,1521,veh17,-215087578#0,2551.020,1143.460,15.140,1829
1761732233747830000,1761732233743237000,4.593,135.000,1522,veh18,823402789,815.780,1053.950,22.130,1829
1761732233747830000,1761732233743503000,4.327,135.000,1523,veh2,-215198289#0,1347.450,1390.870,11.710,1829
1761732233747830000,1761732233743767000,4.063,135.000,1524,veh20,-215198289#2,1146.340,1440.640,13.120,1829
1761732233747830000,1761732233744013000,3.817,135.000,1525,veh23,:7690525278_1,2557.530,1214.140,29.900,1829
1761732233747830000,1761732233744244000,3.586,135.000,1526,veh25,823695811#7,2427.910,1228.670,26.930,1829
1761732233747830000,1761732233744492000,3.338,135.000,1527,veh27,:cluster_3547295330_7690362158_1,2858.560,835.770,11.630,1829
1761732233747830000,1761732233744742000,3.088,135.000,1528,veh28,117032963#1-AddedOnRampEdge,1629.350,1348.400,9.060,1829
1761732233747830000,1761732233744987000,2.843,135.000,1529,veh29,-1120726074#1,961.320,646.800,12.420,1829
1761732233747830000,1761732233745252000,2.578,135.000,1530,veh3,1234679486#1,1905.330,772.480,10.410,1829
1761732233747830000,1761732233745496000,2.334,135.000,1531,veh30,215198289#1,1319.290,1394.500,12.600,1829
1761732233747830000,1761732233745772000,2.058,135.000,1532,veh31,-215198312#0,1371.150,1402.600,8.540,1829
1761732233747830000,1761732233746057000,1.773,135.000,1533,veh32,823695811#4,2698.410,1221.800,8.070,1829
1761732233747830000,1761732233746296000,1.534,135.000,1534,veh33,:11037082485_1,2866.260,1216.720,21.680,1829
1761732233747830000,1761732233746539000,1.291,135.000,1535,veh34,736935159,660.060,1309.320,12.680,1829
1761732233747830000,1761732233746755000,1.075,135.000,1536,veh35,:7691578537_8,2839.090,1072.110,5.770,1829
1761732233747830000,1761732233746987000,0.843,135.000,1537,veh36,117034759#0,1286.240,1461.630,22.940,1829
1761732233747830000,1761732233747227000,0.603,135.000,1538,veh5,1212211114#4,963.520,1019.900,23.860,1829
1761732233747830000,1761732233747497000,0.333,135.000,1539,veh6,:7691578537_5,2844.040,1069.850,13.710,1829
1761732233747830000,1761732233747749000,0.081,135.000,1540,veh7,157809648,1999.780,1305.470,13.140,1829
1761732233771012000,1761732233763768000,7.244,136.000,1541,veh1,-354536596,1331.060,1437.240,5.730,1817
1761732233771012000,1761732233765101000,5.911,136.000,1542,veh10,215210628,976.610,679.560,9.410,1817
1761732233771012000,1761732233765476000,5.536,136.000,1543,veh11,:1318414083_0,1634.830,1378.430,8.550,1817
1761732233771012000,1761732233765983000,5.029,136.000,1544,veh14,750322898#1,2049.710,1288.870,8.450,1817
1761732233771012000,1761732233766244000,4.768,136.000,1545,veh15,-215087578#1,2554.940,1073.660,10.990,1817
1761732233771012000,1761732233766460000,4.552,136.000,1546,veh17,-215087578#0,2551.700,1158.310,14.860,1817
1761732233771012000,1761732233766742000,4.270,136.000,1547,veh18,823402789,834.690,1043.010,21.840,1817
1761732233771012000,1761732233767034000,3.978,136.000,1548,veh2,-215198289#0,1355.390,1388.920,8.170,1817
1761732233771012000,1761732233767300000,3.712,136.000,1549,veh20,-215198289#2,1159.770,1437.290,13.850,1817
1761732233771012000,1761732233767505000,3.507,136.000,1550,veh23,823695811#7,2527.270,1213.420,30.280,1817
1761732233771012000,1761732233767759000,3.253,136.000,1551,veh25,823695811#7,2401.530,1234.810,27.080,1817
1761732233771012000,1761732233768050000,2.962,136.000,1552,veh27,:cluster_3547295330_7690362158_1,2846.570,840.390,12.850,1817
1761732233771012000,1761732233768271000,2.741,136.000,1553,veh28,117032963#1-AddedOnRampEdge,1624.110,1356.080,9.290,1817
1761732233771012000,1761732233768528000,2.484,136.000,1554,veh29,-1120726074#1,962.370,659.310,12.550,1817
1761732233771012000,1761732233768794000,2.218,136.000,1555,veh3,1234679486#1,1911.230,772.550,5.910,1817
1761732233771012000,1761732233769008000,2.004,136.000,1556,veh30,215198289#1,1307.090,1397.510,12.570,1817
1761732233771012000,1761732233769203000,1.809,136.000,1557,veh31,-215198312#0,1373.970,1412.600,10.400,1817
1761732233771012000,1761732233769397000,1.615,136.000,1558,veh32,823695811#4,2687.800,1222.830,10.660,1817
1761732233771012000,1761732233769584000,1.428,136.000,1559,veh33,823695811#2,2842.610,1216.770,23.650,1817
1761732233771012000,1761732233769793000,1.219,136.000,1560,veh34,736935159,652.980,1298.130,13.240,1817
1761732233771012000,1761732233769976000,1.036,136.000,1561,veh35,:7691578537_8,2843.500,1075.350,5.670,1817
1761732233771012000,1761732233770246000,0.766,136.000,1562,veh36,117034759#0,1308.320,1455.800,22.840,1817
1761732233771012000,1761732233770427000,0.585,136.000,1563,veh5,1212211114#4,939.880,1020.510,23.620,1817
1761732233771012000,1761732233770658000,0.354,136.000,1564,veh6,215198331#4,2837.400,1058.750,12.940,1817
1761732233771012000,1761732233770932000,0.080,136.000,1565,veh7,157809648,2013.530,1300.970,14.470,1817
1761732233799639000,1761732233784738000,14.901,137.000,1566,veh1,-354536596,1329.290,1429.550,7.890,1808
1761732233799639000,1761732233785053000,14.586,137.000,1567,veh10,215210628,984.360,672.120,10.740,1808
1761732233799639000,1761732233785327000,14.312,137.000,1568,veh11,117032949#4,1625.360,1373.180,10.830,1808
1761732233799639000,1761732233785566000,14.073,137.000,1569,veh14,750322898#1,2059.440,1286.380,10.050,1808
1761732233799639000,1761732233785893000,13.746,137.000,1570,veh15,:3547295989_0,2553.440,1084.550,10.990,1808
1761732233799639000,1761732233786114000,13.525,137.000,1571,veh17,-215087578#0,2552.370,1173.110,14.820,1808
1761732233799639000,1761732233786324000,13.315,137.000,1572,veh18,563773987,855.280,1036.500,22.030,1808
1761732233799639000,1761732233786542000,13.097,137.000,1573,veh2,-215198289#0,1359.620,1387.880,4.350,1808
1761732233799639000,1761732233786755000,12.884,137.000,1574,veh20,-215198289#2,1173.540,1433.860,14.190,1808
1761732233799639000,1761732233786962000,12.677,137.000,1575,veh23,823695811#7,2496.640,1215.900,30.800,1808
1761732233799639000,1761732233787165000,12.474,137.000,1576,veh25,823695811#7,2375.230,1242.230,27.340,1808
1761732233799639000,1761732233787637000,12.002,137.000,1577,veh27,-205594896#1,2835.640,844.370,11.630,1808
1761732233799639000,1761732233787867000,11.772,137.000,1578,veh28,117032963#1,1617.570,1362.580,9.230,1808
1761732233799639000,1761732233788212000,11.427,137.000,1579,veh29,-1120726074#1,963.530,672.030,12.780,1808
1761732233799639000,1761732233788652000,10.987,137.000,1580,veh3,:11460329403_13,1919.660,772.660,8.430,1808
1761732233799639000,1761732233788954000,10.685,137.000,1581,veh30,215198289#1,1294.730,1400.550,12.730,1808
1761732233799639000,1761732233790713000,8.926,137.000,1582,veh31,-215198312#0,1376.430,1421.310,9.050,1808
1761732233799639000,1761732233795416000,4.223,137.000,1583,veh32,823695811#4,2674.990,1223.620,12.840,1808
1761732233799639000,1761732233795668000,3.971,137.000,1584,veh33,823695811#3,2816.940,1216.820,25.670,1808
1761732233799639000,1761732233795886000,3.753,137.000,1585,veh34,736935159,645.830,1286.830,13.370,1808
1761732233799639000,1761732233796069000,3.570,137.000,1586,veh35,-215198331#3,2846.570,1079.980,5.550,1808
1761732233799639000,1761732233796232000,3.407,137.000,1587,veh36,:3602298868_3,1330.500,1449.950,22.930,1808
1761732233799639000,1761732233796406000,3.233,137.000,1588,veh5,1212211114#4,916.720,1021.110,23.150,1808
1761732233799639000,1761732233796567000,3.072,137.000,1589,veh6,215198331#4,2832.760,1050.990,9.040,1808
1761732233799639000,1761732233796760000,2.879,137.000,1590,veh7,:cluster_5436617767_7690529907_3,2027.550,1295.890,14.910,1808
1761732233815720000,1761732233808642000,7.078,138.000,1591,veh1,-354536596,1327.030,1419.720,10.090,1812
1761732233815720000,1761732233808897000,6.823,138.000,1592,veh10,215210628,993.980,662.890,13.340,1812
1761732233815720000,1761732233809146000,6.574,138.000,1593,veh11,:1318414084_1,1613.080,1369.730,13.020,1812
1761732233815720000,1761732233809371000,6.349,138.000,1594,veh14,750322898#1,2070.550,1283.540,11.470,1812
1761732233815720000,1761732233809683000,6.037,138.000,1595,veh15,-215087578#0,2551.940,1095.500,11.050,1812
1761732233815720000,1761732233809920000,5.800,138.000,1596,veh17,-215087578#0,2553.020,1187.300,14.200,1812
1761732233815720000,1761732233810135000,5.585,138.000,1597,veh18,563773987,877.140,1035.240,21.920,1812
1761732233815720000,1761732233810357000,5.363,138.000,1598,veh2,:2246072703_4,1364.940,1385.690,5.820,1812
1761732233815720000,1761732233810587000,5.133,138.000,1599,veh20,-215198289#2,1187.100,1430.490,13.970,1812
1761732233815720000,1761732233810814000,4.906,138.000,1600,veh23,823695811#7,2466.130,1220.810,30.920,1812
1761732233815720000,1761732233811003000,4.717,138.000,1601,veh25,823695811#8,2349.600,1249.000,26.520,1812
1761732233815720000,1761732233811191000,4.529,138.000,1602,veh27,-205594896#1,2823.500,848.480,12.810,1812
1761732233815720000,1761732233811380000,4.340,138.000,1603,veh28,117032963#1,1613.890,1365.550,4.730,1812
1761732233815720000,1761732233811577000,4.143,138.000,1604,veh29,:3965355311_13,964.990,683.830,11.900,1812
1761732233815720000,1761732233811865000,3.855,138.000,1605,veh3,1234679486#2,1930.020,772.790,10.360,1812
1761732233815720000,1761732233812129000,3.591,138.000,1606,veh30,215198289#1,1282.490,1403.560,12.600,1812
1761732233815720000,1761732233812485000,3.235,138.000,1607,veh31,-215198312#0,1377.920,1426.600,5.500,1812
1761732233815720000,1761732233812850000,2.870,138.000,1608,veh32,:7690525276_3,2659.690,1223.890,15.310,1812
1761732233815720000,1761732233813287000,2.433,138.000,1609,veh33,823695811#3,2789.530,1217.030,27.410,1812
1761732233815720000,1761732233813667000,2.053,138.000,1610,veh34,736935159,638.950,1275.960,12.870,1812
1761732233815720000,1761732233814040000,1.680,138.000,1611,veh35,:cluster_11521251390_11810997849_13,2851.110,1086.350,7.820,1812
1761732233815720000,1761732233814319000,1.401,138.000,1612,veh36,117034759#1,1351.790,1444.330,22.020,1812
1761732233815720000,1761732233814776000,0.944,138.000,1613,veh5,1212211114#4,893.090,1021.720,23.610,1812
1761732233815720000,1761732233815328000,0.392,138.000,1614,veh6,215198331#4,2830.200,1046.980,4.760,1812
1761732233815720000,1761732233815635000,0.085,138.000,1615,veh7,750322898#1,2040.780,1291.520,13.930,1812
1761732233839605000,1761732233830746000,8.859,139.000,1616,veh1,-354536596,1318.110,1414.990,12.570,1882
1761732233839605000,1761732233831033000,8.572,139.000,1617,veh10,215210628,1003.570,653.680,13.290,1882
1761732233839605000,1761732233831215000,8.390,139.000,1618,veh11,117032949#6,1598.470,1372.700,15.130,1882
1761732233839605000,1761732233832531000,7.074,139.000,1619,veh14,750322898#1,2084.160,1280.170,14.030,1882
1761732233839605000,1761732233832889000,6.716,139.000,1620,veh15,-215087578#0,2551.040,1107.180,11.730,1882
1761732233839605000,1761732233833215000,6.390,139.000,1621,veh17,-215087578#0,2553.540,1198.660,11.370,1882
1761732233839605000,1761732233833641000,5.964,139.000,1622,veh18,563773987,898.730,1034.240,21.640,1882
1761732233839605000,1761732233833993000,5.612,139.000,1623,veh2,:2246072703_4,1367.490,1379.350,7.240,1882
1761732233839605000,1761732233834300000,5.305,139.000,1624,veh20,:2246072708_7,1200.510,1427.150,13.820,1882
1761732233839605000,1761732233834650000,4.955,139.000,1625,veh23,823695811#7,2436.120,1226.780,30.590,1882
1761732233839605000,1761732233834990000,4.615,139.000,1626,veh25,823695811#9,2323.710,1255.260,26.700,1882
1761732233839605000,1761732233835326000,4.279,139.000,1627,veh27,-205594896#1,2815.010,851.350,8.960,1882
1761732233839605000,1761732233835702000,3.903,139.000,1628,veh28,117032963#1,1613.560,1365.820,0.420,1882
1761732233839605000,1761732233836032000,3.573,139.000,1629,veh29,-1120726074#0,967.500,696.370,12.800,1882
1761732233839605000,1761732233836365000,3.240,139.000,1630,veh3,1234679486#2,1942.070,772.950,12.040,1882
1761732233839605000,1761732233836696000,2.909,139.000,1631,veh30,215198289#1,1270.050,1406.630,12.820,1882
1761732233839605000,1761732233836950000,2.655,139.000,1632,veh31,-215198312#0,1378.240,1427.730,1.170,1882
1761732233839605000,1761732233837265000,2.340,139.000,1633,veh32,823695811#5,2642.660,1223.800,17.040,1882
1761732233839605000,1761732233837596000,2.009,139.000,1634,veh33,823695811#3,2761.710,1217.380,27.820,1882
1761732233839605000,1761732233837940000,1.665,139.000,1635,veh34,736935159,631.830,1264.710,13.310,1882
1761732233839605000,1761732233838392000,1.213,139.000,1636,veh35,:cluster_11521251390_11810997849_13,2857.130,1094.560,10.190,1882
1761732233839605000,1761732233838557000,1.048,139.000,1637,veh36,117034759#1,1372.740,1438.810,21.670,1882
1761732233839605000,1761732233838778000,0.827,139.000,1638,veh37,1212211114#0,1445.690,895.840,0.000,1882
1761732233839605000,1761732233838978000,0.627,139.000,1639,veh5,1212211114#4,869.610,1022.370,23.460,1882
1761732233839605000,1761732233839178000,0.427,139.000,1640,veh6,:3969752764_5,2826.230,1041.130,7.070,1882
1761732233839605000,1761732233839492000,0.113,139.000,1641,veh7,750322898#1,2054.290,1287.700,14.050,1882
1761732233861841000,1761732233853582000,8.259,140.000,1642,veh1,-354536596,1304.690,1418.320,13.830,1883
1761732233861841000,1761732233853847000,7.994,140.000,1643,veh10,215210628,1013.420,644.230,13.650,1883
1761732233861841000,1761732233854104000,7.737,140.000,1644,veh11,:1318414078_0,1587.840,1383.010,15.030,1883
1761732233861841000,1761732233854413000,7.428,140.000,1645,veh14,750322898#1,2100.650,1278.210,16.600,1883
1761732233861841000,1761732233854805000,7.036,140.000,1646,veh15,-215087578#0,2550.490,1119.040,11.870,1883
1761732233861841000,1761732233855170000,6.671,140.000,1647,veh17,-215087578#0,2553.850,1205.530,6.870,1883
1761732233861841000,1761732233855511000,6.330,140.000,1648,veh18,563773987,920.570,1033.220,21.890,1883
1761732233861841000,1761732233855837000,6.004,140.000,1649,veh2,215198312#1,1365.910,1372.520,7.020,1883
1761732233861841000,1761732233856208000,5.633,140.000,1650,veh20,-215198289#1,1213.650,1423.880,13.530,1883
1761732233861841000,1761732233856638000,5.203,140.000,1651,veh23,823695811#7,2406.770,1233.590,30.130,1883
1761732233861841000,1761732233856999000,4.842,140.000,1652,veh25,823695811#10,2297.630,1258.940,26.340,1883
1761732233861841000,1761732233857355000,4.486,140.000,1653,veh27,:2246173337_2,2809.900,853.440,5.530,1883
1761732233861841000,1761732233857738000,4.103,140.000,1654,veh28,:1318414084_0,1611.340,1367.770,2.960,1883
1761732233861841000,1761732233858076000,3.765,140.000,1655,veh29,-1120726074#0,970.310,708.070,12.030,1883
1761732233861841000,1761732233858436000,3.405,140.000,1656,veh3,1234679486#2,1955.660,773.120,13.590,1883
1761732233861841000,1761732233858883000,2.958,140.000,1657,veh30,215198289#1,1258.070,1409.580,12.330,1883
1761732233861841000,1761732233859214000,2.627,140.000,1658,veh31,-215198312#0,1378.330,1428.050,0.330,1883
1761732233861841000,1761732233859410000,2.431,140.000,1659,veh32,823695811#5,2623.970,1222.670,18.750,1883
1761732233861841000,1761732233859672000,2.169,140.000,1660,veh33,823695811#3,2733.920,1218.580,27.840,1883
1761732233861841000,1761732233859941000,1.900,140.000,1661,veh34,736935159,624.780,1253.580,13.170,1883
1761732233861841000,1761732233860243000,1.598,140.000,1662,veh35,-215198331#1,2864.370,1104.430,12.250,1883
1761732233861841000,1761732233860574000,1.267,140.000,1663,veh36,:cluster_11140278221_2246072712_9,1394.350,1433.340,22.290,1883
1761732233861841000,1761732233860903000,0.938,140.000,1664,veh37,1212211114#0,1444.020,896.350,1.740,1883
1761732233861841000,1761732233861223000,0.618,140.000,1665,veh5,1212211114#4,846.690,1024.630,23.190,1883
1761732233861841000,1761732233861464000,0.377,140.000,1666,veh6,:3969752764_5,2821.640,1033.460,8.930,1883
1761732233861841000,1761732233861751000,0.090,140.000,1667,veh7,750322898#1,2069.670,1283.770,15.870,1883
1761732233881421000,1761732233874220000,7.201,141.000,1668,veh1,-354536596,1290.830,1421.770,14.280,1900
1761732233881421000,1761732233874429000,6.992,141.000,1669,veh10,215210628,1023.500,634.560,13.970,1900
1761732233881421000,1761732233874604000,6.817,141.000,1670,veh11,117032949#7,1583.950,1393.970,11.770,1900
1761732233881421000,1761732233874770000,6.651,141.000,1671,veh14,750322898#1-AddedOffRampEdge,2118.850,1277.110,18.720,1900
1761732233881421000,1761732233874926000,6.495,141.000,1672,veh15,-215087578#0,2550.510,1130.360,11.320,1900
1761732233881421000,1761732233875078000,6.343,141.000,1673,veh17,-215087578#0,2553.960,1207.900,2.370,1900
1761732233881421000,1761732233875273000,6.148,141.000,1674,veh18,563773987,943.170,1032.170,22.650,1900
1761732233881421000,1761732233875465000,5.956,141.000,1675,veh2,215198312#1,1363.330,1363.590,9.300,1900
1761732233881421000,1761732233875815000,5.606,141.000,1676,veh20,-215198289#1,1227.350,1420.470,14.120,1900
1761732233881421000,1761732233876154000,5.267,141.000,1677,veh23,823695811#7,2377.900,1241.550,29.960,1900
1761732233881421000,1761732233876484000,4.937,141.000,1678,veh25,823695811#10,2270.870,1261.980,26.930,1900
1761732233881421000,1761732233876801000,4.620,141.000,1679,veh27,:2246173337_16,2805.440,858.410,6.940,1900
1761732233881421000,1761732233877119000,4.302,141.000,1680,veh28,117032949#5,1606.600,1369.990,5.310,1900
1761732233881421000,1761732233877438000,3.983,141.000,1681,veh29,-1120726074#0,973.310,720.560,12.840,1900
1761732233881421000,1761732233877764000,3.657,141.000,1682,veh3,1234679486#2,1965.720,773.250,10.070,1900
1761732233881421000,1761732233878080000,3.341,141.000,1683,veh30,215198289#1,1246.380,1412.450,12.040,1900
1761732233881421000,1761732233878398000,3.023,141.000,1684,veh31,:cluster_11140278221_2246072712_14,1380.300,1429.910,2.730,1900
1761732233881421000,1761732233878711000,2.710,141.000,1685,veh32,:7690525277_1,2602.800,1220.030,21.330,1900
1761732233881421000,1761732233879033000,2.388,141.000,1686,veh33,823695811#4,2706.630,1220.990,27.400,1900
1761732233881421000,1761732233879345000,2.076,141.000,1687,veh34,736935159,617.910,1242.730,12.850,1900
1761732233881421000,1761732233879777000,1.644,141.000,1688,veh35,-215198331#1,2873.350,1112.860,12.320,1900
1761732233881421000,1761732233880156000,1.265,141.000,1689,veh36,:2246072709_7,1415.520,1428.120,21.810,1900
1761732233881421000,1761732233880469000,0.952,141.000,1690,veh37,1212211114#0,1441.090,897.250,3.070,1900
1761732233881421000,1761732233880824000,0.597,141.000,1691,veh5,1212211114#4,825.800,1034.080,23.000,1900
1761732233881421000,1761732233881100000,0.321,141.000,1692,veh6,215198331#5,2816.690,1023.510,11.120,1900
1761732233881421000,1761732233881298000,0.123,141.000,1693,veh7,750322898#1,2087.200,1279.810,18.000,1900
1761732233901831000,1761732233896409000,5.422,142.000,1694,veh1,-354536596,1277.030,1425.190,14.210,1914
1761732233901831000,1761732233896569000,5.262,142.000,1695,veh10,215210628,1033.130,625.320,13.350,1914
1761732233901831000,1761732233896696000,5.135,142.000,1696,veh11,433544181,1579.350,1399.170,7.270,1914
1761732233901831000,1761732233896830000,5.001,142.000,1697,veh14,750322898#1-AddedOffRampEdge,2139.610,1277.420,20.680,1914
1761732233901831000,1761732233896961000,4.870,142.000,1698,veh15,-215087578#0,2550.940,1141.790,11.440,1914
1761732233901831000,1761732233897159000,4.672,142.000,1699,veh17,-215087578#0,2553.970,1207.970,0.070,1914
1761732233901831000,1761732233897397000,4.434,142.000,1700,veh18,563773987,965.010,1031.160,21.890,1914
1761732233901831000,1761732233897561000,4.270,142.000,1701,veh2,215198312#1,1360.200,1352.810,11.230,1914
1761732233901831000,1761732233897723000,4.108,142.000,1702,veh20,-215198289#1,1241.400,1416.980,14.480,1914
1761732233901831000,1761732233897867000,3.964,142.000,1703,veh23,823695811#8,2348.190,1249.450,30.740,1914
1761732233901831000,1761732233898223000,3.608,142.000,1704,veh25,823695811#10,2244.120,1265.070,26.920,1914
1761732233901831000,1761732233898562000,3.269,142.000,1705,veh27,-215210735#1,2805.180,865.290,7.000,1914
1761732233901831000,1761732233899065000,2.766,142.000,1706,veh28,:11409373911_0,1600.030,1368.200,7.110,1914
1761732233901831000,1761732233899460000,2.371,142.000,1707,veh29,-1120726074#0,976.070,732.050,11.820,1914
1761732233901831000,1761732233899732000,2.099,142.000,1708,veh3,1234679486#2,1972.200,773.330,6.480,1914
1761732233901831000,1761732233899902000,1.929,142.000,1709,veh30,215198289#1,1234.800,1415.310,11.930,1914
1761732233901831000,1761732233900047000,1.784,142.000,1710,veh31,:cluster_11140278221_2246072712_14,1384.650,1431.640,4.790,1914
1761732233901831000,1761732233900568000,1.263,142.000,1711,veh32,823695811#6,2579.250,1216.920,23.750,1914
1761732233901831000,1761732233900694000,1.137,142.000,1712,veh33,823695811#4,2679.330,1223.520,27.420,1914
1761732233901831000,1761732233900819000,1.012,142.000,1713,veh34,736935159,610.820,1231.520,13.260,1914
1761732233901831000,1761732233900944000,0.887,142.000,1714,veh35,:2246072637_6,2881.600,1120.440,11.200,1914
1761732233901831000,1761732233901068000,0.763,142.000,1715,veh36,117034759#4,1437.510,1423.730,22.470,1914
1761732233901831000,1761732233901197000,0.634,142.000,1716,veh37,1212211114#0,1436.320,898.710,4.990,1914
1761732233901831000,1761732233901376000,0.455,142.000,1717,veh5,1212211114#4,805.840,1045.740,23.090,1914
1761732233901831000,1761732233901550000,0.281,142.000,1718,veh6,215198331#5,2814.060,1017.430,6.620,1914
